OrthoID,species,gender,chrom_num,chrom_name,TMM,ancestral_node,ACE,TMM_log2(Current:Ancestral),TMM(Current:Ancestral)
OG0009882,T_conf,Male,LGX,X,5.679904442,C_Tconf_anc,17.5973236688691,-1.631417466487947,0.32277092522018835
OG0009882,T_cast,Male,LGX,X,34.733574315,D_Tfree-Tcast_anc,29.2306988161197,0.24884656128269778,1.188256720562755
OG0009882,T_frem,Male,LGX,X,26.82490093,D_Tfree-Tcast_anc,29.2306988161197,-0.12391147714269199,0.9176961898429542
OG0009883,G_corn,Male,LG5,Autosome,22.907140085,A_MRCA,25.3140446460389,-0.14414068583570933,0.9049182145842692
OG0009883,T_brev,Male,LG5,Autosome,16.75132584,B_Tbrev_anc,26.0143645869534,-0.635033182203747,0.6439260041892796
OG0009883,T_conf,Male,LG5,Autosome,19.938178155,C_Tconf_anc,28.6733169397863,-0.5241752157865859,0.6953565294475693
OG0009883,T_cast,Male,LG5,Autosome,50.391492775,D_Tfree-Tcast_anc,42.1352453211825,0.25815266977661877,1.1959463482621961
OG0009883,T_frem,Male,LG5,Autosome,37.462879285,D_Tfree-Tcast_anc,42.1352453211825,-0.16956573984177617,0.8891102685989684
OG0009884,G_corn,Male,LG10,Autosome,5.855167283,A_MRCA,4.31921275830302,0.4389420059175162,1.3556098323113037
OG0009884,T_brev,Male,LG10,Autosome,3.531726833,B_Tbrev_anc,3.87230696926801,-0.1328195640932682,0.9120472268931741
OG0009884,T_conf,Male,LG10,Autosome,0.918445076,C_Tconf_anc,3.69088393615341,-2.0067010168682655,0.24884149485263718
OG0009884,T_cast,Male,LG10,Autosome,6.289400423,D_Tfree-Tcast_anc,5.43259330197253,0.21128144244303465,1.1577160434071827
OG0009884,T_frem,Male,LG10,Autosome,5.039470109,D_Tfree-Tcast_anc,5.43259330197253,-0.10836900218482293,0.9276361819998948
OG0009885,G_corn,Male,LG8,Autosome,1.378229766,A_MRCA,1.44477568655023,-0.06802909854009581,0.9539403097866872
