OrthoID,species,gender,chrom_num,chrom_name,Robust_TMM,ancestral_node,Robust_ACE,Robust_log2(Current:Ancestral),Robust(Current:Ancestral)
OG0007991,T_frem,Male,LG10,Autosome,1.64387352250031,D_Tfree-Tcast_anc,1.22823273655221,0.42051534279677083,1.3384055591246096
OG0008300,G_corn,Male,LG4,Autosome,1.55961548430508,A_MRCA,1.24119271769451,0.32946324595753546,1.256545790247653
OG0008300,T_brev,Male,LG4,Autosome,1.19113143478112,B_Tbrev_anc,1.14854350479748,0.052527110934180575,1.0370799449962058
OG0008300,T_conf,Male,LG4,Autosome,0.953935560121625,C_Tconf_anc,1.08349474472538,-0.1837284376756507,0.8804247226537376
OG0008300,T_cast,Male,LG4,Autosome,1.04460520960812,D_Tfree-Tcast_anc,1.02524788688258,0.02698503362557676,1.0188806267959243
OG0008300,T_frem,Male,LG4,Autosome,0.990383882978518,D_Tfree-Tcast_anc,1.02524788688258,-0.04991302801453524,0.9659945615590867
OG0008620,G_corn,Male,LG7,Autosome,0.135621600617467,A_MRCA,0.137779601035358,-0.02277532900698927,0.9843373010106395
OG0008620,T_brev,Male,LG7,Autosome,0.183515835291655,B_Tbrev_anc,0.138407499103946,0.40698244407208267,1.325909625415831
OG0008620,T_conf,Male,LG7,Autosome,0.14174260170704,C_Tconf_anc,0.127844470318045,0.14888367452216889,1.1087112438607625
OG0008620,T_cast,Male,LG7,Autosome,0.0538465822509831,D_Tfree-Tcast_anc,0.0907946626084861,-0.7537527137781846,0.5930588946970803
OG0008620,T_frem,Male,LG7,Autosome,0.117879214234048,D_Tfree-Tcast_anc,0.0907946626084861,0.3766299529480029,1.2983055484478494
OG0009837,G_corn,Male,LG2,"LG2,Neo-X",0.0800089792289576,A_MRCA,0.090452669962148,-0.17700116910520733,0.884539718533894
OG0009837,T_brev,Male,LG2,"LG2,Neo-X",0.144888323677418,B_Tbrev_anc,0.093491396547152,0.632035821406614,1.5497503409775697
OG0009837,T_conf,Male,LG2,"LG2,Neo-X",0.10024272256868,C_Tconf_anc,0.0828280829982113,0.2753055996478839,1.2102504240119232
OG0009837,T_cast,Male,LG2,"LG2,Neo-X",0.0119518233268651,D_Tfree-Tcast_anc,0.0427535702319203,-1.8388141731609904,0.2795514681471381
OG0009837,T_frem,Male,LG2,"LG2,Neo-X",0.0628865408996597,D_Tfree-Tcast_anc,0.0427535702319203,0.5567063812448217,1.470907354836717
OG0009838,G_corn,Male,LG7,Autosome,0.107726955558276,A_MRCA,0.153626446158666,-0.5120473036285775,0.7012266328612143
OG0009838,T_brev,Male,LG4,Autosome,0.133706139013376,B_Tbrev_anc,0.16698149523938,-0.3206225260321678,0.800724288770433
OG0009838,T_conf,Male,LG3,Autosome,0.128499763377401,C_Tconf_anc,0.18293570808903,-0.5095710062582123,0.702431278834111
OG0009838,T_cast,Male,LG4,Autosome,0.0590319734945665,D_Tfree-Tcast_anc,0.265307841663357,-2.168098839353151,0.22250368901448003
